protein	annotation	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	C30_planktonic_1 Spectral Count	C30_planktonic_2 Spectral Count	C30_planktonic_3 Spectral Count	C30_secreted_1 Spectral Count	C30_secreted_2 Spectral Count	C30_secreted_3 Spectral Count	LMWPE_biofilm_1 Spectral Count	LMWPE_biofilm_2 Spectral Count	LMWPE_biofilm_3 Spectral Count	LMWPE_planktonic_1 Spectral Count	LMWPE_planktonic_2 Spectral Count	LMWPE_planktonic_3 Spectral Count	LMWPE_secreted_1 Spectral Count	LMWPE_secreted_2 Spectral Count	LMWPE_secreted_3 Spectral Count	Succinate_planktonic_1 Spectral Count	Succinate_planktonic_2 Spectral Count	Succinate_planktonic_3 Spectral Count	C30_planktonic_1 Unique Spectral Count	C30_planktonic_2 Unique Spectral Count	C30_planktonic_3 Unique Spectral Count	C30_secreted_1 Unique Spectral Count	C30_secreted_2 Unique Spectral Count	C30_secreted_3 Unique Spectral Count	LMWPE_biofilm_1 Unique Spectral Count	LMWPE_biofilm_2 Unique Spectral Count	LMWPE_biofilm_3 Unique Spectral Count	LMWPE_planktonic_1 Unique Spectral Count	LMWPE_planktonic_2 Unique Spectral Count	LMWPE_planktonic_3 Unique Spectral Count	LMWPE_secreted_1 Unique Spectral Count	LMWPE_secreted_2 Unique Spectral Count	LMWPE_secreted_3 Unique Spectral Count	Succinate_planktonic_1 Unique Spectral Count	Succinate_planktonic_2 Unique Spectral Count	Succinate_planktonic_3 Unique Spectral Count	C30_planktonic_1 Total Spectral Count	C30_planktonic_2 Total Spectral Count	C30_planktonic_3 Total Spectral Count	C30_secreted_1 Total Spectral Count	C30_secreted_2 Total Spectral Count	C30_secreted_3 Total Spectral Count	LMWPE_biofilm_1 Total Spectral Count	LMWPE_biofilm_2 Total Spectral Count	LMWPE_biofilm_3 Total Spectral Count	LMWPE_planktonic_1 Total Spectral Count	LMWPE_planktonic_2 Total Spectral Count	LMWPE_planktonic_3 Total Spectral Count	LMWPE_secreted_1 Total Spectral Count	LMWPE_secreted_2 Total Spectral Count	LMWPE_secreted_3 Total Spectral Count	Succinate_planktonic_1 Total Spectral Count	Succinate_planktonic_2 Total Spectral Count	Succinate_planktonic_3 Total Spectral Count	C30_planktonic_1 Intensity	C30_planktonic_2 Intensity	C30_planktonic_3 Intensity	C30_secreted_1 Intensity	C30_secreted_2 Intensity	C30_secreted_3 Intensity	LMWPE_biofilm_1 Intensity	LMWPE_biofilm_2 Intensity	LMWPE_biofilm_3 Intensity	LMWPE_planktonic_1 Intensity	LMWPE_planktonic_2 Intensity	LMWPE_planktonic_3 Intensity	LMWPE_secreted_1 Intensity	LMWPE_secreted_2 Intensity	LMWPE_secreted_3 Intensity	Succinate_planktonic_1 Intensity	Succinate_planktonic_2 Intensity	Succinate_planktonic_3 Intensity	C30_planktonic_1 MaxLFQ Intensity	C30_planktonic_2 MaxLFQ Intensity	C30_planktonic_3 MaxLFQ Intensity	C30_secreted_1 MaxLFQ Intensity	C30_secreted_2 MaxLFQ Intensity	C30_secreted_3 MaxLFQ Intensity	LMWPE_biofilm_1 MaxLFQ Intensity	LMWPE_biofilm_2 MaxLFQ Intensity	LMWPE_biofilm_3 MaxLFQ Intensity	LMWPE_planktonic_1 MaxLFQ Intensity	LMWPE_planktonic_2 MaxLFQ Intensity	LMWPE_planktonic_3 MaxLFQ Intensity	LMWPE_secreted_1 MaxLFQ Intensity	LMWPE_secreted_2 MaxLFQ Intensity	LMWPE_secreted_3 MaxLFQ Intensity	Succinate_planktonic_1 MaxLFQ Intensity	Succinate_planktonic_2 MaxLFQ Intensity	Succinate_planktonic_3 MaxLFQ Intensity	Indistinguishable Proteins
MAG107_contig_30_4468	"MAG107_contig_30_4468 rank: C; D-methionine transport system permease protein (db=kegg)"	"MAG107_contig_30_4468 rank: C; D-methionine transport system permease protein (db=kegg)"		231			"MAG107_contig_30_4468 rank: C; D-methionine transport system permease protein (db=kegg)"	1.0	0.999	4	33	33	33	0	0	0	8	6	7	3	2	2	2	0	0	1	1	0	0	1	0	0	0	0	8	6	7	3	2	2	2	0	0	1	1	0	0	1	0	0	0	0	8	6	7	3	2	2	2	0	0	1	1	0	0	1	0	0.0	0.0	0.0	233621.4	253328.28	259186.9	22962.482	19058.781	18038.93	12938.564	0.0	0.0	11801.62	8863.177	0.0	0.0	5592.727	0.0	0.0	0.0	0.0	39949.12	43820.855	62613.203	16823.13	19534.723	18509.574	13324.756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
MAG107_contig_30_4469	MAG107_contig_30_4469 rank: E	MAG107_contig_30_4469 rank: E		206			MAG107_contig_30_4469 rank: E	1.0	0.999	12	581	581	581	16	13	14	16	12	11	38	28	42	50	33	37	30	35	44	53	35	50	16	13	14	16	12	11	38	28	42	50	33	37	30	35	44	53	35	50	16	13	14	16	12	11	38	28	42	50	33	37	30	35	44	53	35	50	562452.6	760319.25	556418.9	514607.75	426471.78	325632.62	1758806.5	885898.7	1410198.2	1024223.7	1054815.0	1089197.2	1637791.8	1663545.4	2406707.0	1848979.5	2057259.8	2006242.2	150986.42	178475.89	147681.19	147328.67	121471.47	111009.06	289561.25	173223.31	244595.58	214970.47	205458.66	216623.84	379802.6	362765.5	477663.47	388107.2	376399.4	439157.28	
MAG107_contig_30_447	"MAG107_contig_30_447 rank: C; nucleoside triphosphate pyrophosphatase [EC:3.6.1.-] (db=kegg)"	"MAG107_contig_30_447 rank: C; nucleoside triphosphate pyrophosphatase [EC:3.6.1.-] (db=kegg)"		199			"MAG107_contig_30_447 rank: C; nucleoside triphosphate pyrophosphatase [EC:3.6.1.-] (db=kegg)"	0.9999	0.999	3	40	40	40	1	0	0	0	0	0	1	4	1	4	3	3	0	0	0	7	8	6	1	0	0	0	0	0	1	4	1	4	3	3	0	0	0	7	8	6	1	0	0	0	0	0	1	4	1	4	3	3	0	0	0	7	8	6	15572.25	0.0	0.0	0.0	0.0	0.0	11024.599	23814.367	13478.78	86184.766	56321.312	59370.367	0.0	0.0	0.0	294061.3	241953.05	319218.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20710.107	0.0	71995.305	48797.832	50990.582	0.0	0.0	0.0	83492.66	85913.89	108950.31	
MAG107_contig_30_4470	"MAG107_contig_30_4470 rank: C; hydroxyacylglutathione hydrolase [EC:3.1.2.6] (db=kegg)"	"MAG107_contig_30_4470 rank: C; hydroxyacylglutathione hydrolase [EC:3.1.2.6] (db=kegg)"		243			"MAG107_contig_30_4470 rank: C; hydroxyacylglutathione hydrolase [EC:3.1.2.6] (db=kegg)"	1.0	0.999	7	292	292	292	18	11	10	8	2	5	22	17	20	23	16	13	11	8	5	23	33	31	18	11	10	8	2	5	22	17	20	23	16	13	11	8	5	23	33	31	18	11	10	8	2	5	22	17	20	23	16	13	11	8	5	23	33	31	844554.9	688281.3	808796.44	186930.72	110851.19	142828.83	718750.94	623063.9	723097.9	1042026.94	652380.25	655092.7	367492.1	370173.3	350191.2	1166184.4	1863899.5	1704332.4	180365.56	147175.55	174607.03	85061.63	71476.6	78451.86	141299.2	119518.19	152034.48	206708.0	149758.67	165800.27	131715.6	132084.88	161384.75	227668.27	329606.78	297023.12	
MAG107_contig_30_4473	"MAG107_contig_30_4473 rank: D; Protein kinase domain [PF00069.29]; Protein tyrosine and serine/threonine kinase [PF07714.21] (db=pfam)"	"MAG107_contig_30_4473 rank: D; Protein kinase domain [PF00069.29]; Protein tyrosine and serine/threonine kinase [PF07714.21] (db=pfam)"		270			"MAG107_contig_30_4473 rank: D; Protein kinase domain [PF00069.29]; Protein tyrosine and serine/threonine kinase [PF07714.21] (db=pfam)"	1.0	0.999	6	38	38	38	0	0	0	0	0	0	9	6	3	0	1	1	0	0	0	3	7	8	0	0	0	0	0	0	9	6	3	0	1	1	0	0	0	3	7	8	0	0	0	0	0	0	9	6	3	0	1	1	0	0	0	3	7	8	0.0	0.0	0.0	0.0	0.0	0.0	272366.0	119786.234	39193.723	0.0	14162.826	12269.117	0.0	0.0	0.0	243748.27	130014.914	89464.4	0.0	0.0	0.0	0.0	0.0	0.0	51038.816	58030.652	40936.836	0.0	22311.334	0.0	0.0	0.0	0.0	40566.367	50559.797	65089.492	
MAG107_contig_30_4474	"MAG107_contig_30_4474 rank: C; TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51] (db=kegg)"	"MAG107_contig_30_4474 rank: C; TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51] (db=kegg)"		503			"MAG107_contig_30_4474 rank: C; TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51] (db=kegg)"	1.0	0.999	27	449	449	449	3	0	1	20	24	18	57	58	54	39	39	43	8	1	0	20	18	15	3	0	1	20	24	18	57	58	54	39	39	43	8	1	0	20	18	15	3	0	1	20	24	18	57	58	54	39	39	43	8	1	0	20	18	15	38949.39	0.0	37421.25	536807.1	614031.25	414088.75	1530157.8	1244642.0	1289464.0	946564.8	613241.94	695211.75	92746.28	18380.188	0.0	314793.25	260277.4	185854.19	0.0	0.0	0.0	93968.71	95754.14	78203.6	137172.98	115904.305	118482.26	92993.305	73060.07	79907.87	126384.45	0.0	0.0	53667.137	46163.87	45005.93	
MAG107_contig_30_4475	"MAG107_contig_30_4475 rank: C; uncharacterized protein (db=kegg)"	"MAG107_contig_30_4475 rank: C; uncharacterized protein (db=kegg)"		290			"MAG107_contig_30_4475 rank: C; uncharacterized protein (db=kegg)"	1.0	0.999	15	278	278	278	1	0	0	0	0	0	15	29	26	39	25	34	0	0	0	29	33	29	1	0	0	0	0	0	15	29	26	39	25	34	0	0	0	29	33	29	1	0	0	0	0	0	15	29	26	39	25	34	0	0	0	29	33	29	27413.418	0.0	0.0	0.0	0.0	0.0	704709.56	715982.9	794027.0	1970315.5	1978979.5	1242338.6	0.0	0.0	0.0	1098089.6	964066.75	925063.5	0.0	0.0	0.0	0.0	0.0	0.0	145388.31	148644.94	156598.0	271224.66	235867.8	246116.14	0.0	0.0	0.0	215790.45	197856.94	208530.2	
MAG107_contig_30_4476	"MAG107_contig_30_4476 rank: C; DNA polymerase III subunit alpha [EC:2.7.7.7] (db=kegg)"	"MAG107_contig_30_4476 rank: C; DNA polymerase III subunit alpha [EC:2.7.7.7] (db=kegg)"		1190			"MAG107_contig_30_4476 rank: C; DNA polymerase III subunit alpha [EC:2.7.7.7] (db=kegg)"	1.0	0.999	41	595	595	595	0	1	0	7	9	8	81	57	64	52	46	45	3	0	1	62	64	57	0	1	0	7	9	8	81	57	64	52	46	45	3	0	1	62	64	57	0	1	0	7	9	8	81	57	64	52	46	45	3	0	1	62	64	57	0.0	348414.12	0.0	311639.22	232619.81	263008.84	2286729.0	3001456.5	2369050.8	1021359.1	1273244.5	1311890.5	17946.002	0.0	0.0	2212858.0	1973579.4	1955774.6	0.0	0.0	0.0	161371.64	130297.3	233171.14	291663.75	320430.34	301536.1	218861.12	203624.4	212036.0	0.0	0.0	0.0	303697.25	269203.44	265383.3	
MAG107_contig_30_4477	"MAG107_contig_30_4477 rank: C; tRNA (cytidine32/uridine32-2'-O)-methyltransferase [EC:2.1.1.200] (db=kegg)"	"MAG107_contig_30_4477 rank: C; tRNA (cytidine32/uridine32-2'-O)-methyltransferase [EC:2.1.1.200] (db=kegg)"		277			"MAG107_contig_30_4477 rank: C; tRNA (cytidine32/uridine32-2'-O)-methyltransferase [EC:2.1.1.200] (db=kegg)"	1.0	0.999	12	159	159	159	0	0	1	0	0	0	24	20	21	20	7	7	0	0	0	15	15	21	0	0	1	0	0	0	24	20	21	20	7	7	0	0	0	15	15	21	0	0	1	0	0	0	24	20	21	20	7	7	0	0	0	15	15	21	0.0	0.0	17926.361	0.0	0.0	0.0	359822.6	280852.97	354295.78	219910.33	159774.61	126506.875	0.0	0.0	0.0	342964.3	306017.53	446871.6	0.0	0.0	0.0	0.0	0.0	0.0	74342.484	63118.72	74937.02	55969.23	53274.906	52598.637	0.0	0.0	0.0	75375.766	72880.664	83455.43	
MAG107_contig_30_4478	"MAG107_contig_30_4478 rank: C; serine O-acetyltransferase [EC:2.3.1.30] (db=kegg)"	"MAG107_contig_30_4478 rank: C; serine O-acetyltransferase [EC:2.3.1.30] (db=kegg)"		274			"MAG107_contig_30_4478 rank: C; serine O-acetyltransferase [EC:2.3.1.30] (db=kegg)"	1.0	0.999	12	199	199	199	2	1	1	5	5	9	21	16	17	21	19	15	1	1	2	19	17	18	2	1	1	5	5	9	21	16	17	21	19	15	1	1	2	19	17	18	2	1	1	5	5	9	21	16	17	21	19	15	1	1	2	19	17	18	129858.945	89807.21	98606.17	196734.64	260181.94	117159.24	424944.6	338732.25	476241.75	624150.25	512217.28	501975.2	25949.92	27702.998	10118.397	419679.88	352632.53	448575.78	98307.73	0.0	0.0	144572.81	256451.44	154625.45	99273.695	99450.28	114184.8	127483.53	127093.375	135279.52	0.0	0.0	0.0	131147.5	122122.24	139924.97	
MAG107_contig_30_4480	MAG107_contig_30_4480 rank: E	MAG107_contig_30_4480 rank: E		308			MAG107_contig_30_4480 rank: E	1.0	0.999	19	1888	1888	1888	67	78	65	141	150	159	57	35	54	121	140	148	115	104	131	80	69	100	67	78	65	141	150	159	57	35	54	121	140	148	115	104	131	80	69	100	67	78	65	141	150	159	57	35	54	121	140	148	115	104	131	80	69	100	7053557.5	7819079.5	6116664.5	1.4069485E7	1.3443719E7	1.332402E7	2548993.0	1389800.0	2265896.2	8118242.5	9649086.0	1.0438354E7	8579523.0	8331249.5	1.1853828E7	5205633.5	4180079.5	5208342.0	987859.4	1057480.8	851948.1	2065217.4	1995023.2	1938119.5	351066.94	224400.9	337780.16	1128993.2	1323683.4	1389060.5	1319414.5	1342054.2	1703080.8	700601.75	546093.5	670811.6	
MAG107_contig_30_4481	"MAG107_contig_30_4481 rank: D; PGAP1-like protein [PF07819.17]; Putative serine esterase (DUF676) [PF05057.18] (db=pfam)"	"MAG107_contig_30_4481 rank: D; PGAP1-like protein [PF07819.17]; Putative serine esterase (DUF676) [PF05057.18] (db=pfam)"		670			"MAG107_contig_30_4481 rank: D; PGAP1-like protein [PF07819.17]; Putative serine esterase (DUF676) [PF05057.18] (db=pfam)"	1.0	0.999	28	400	400	400	10	7	7	27	32	22	56	41	60	41	29	32	5	3	7	2	0	1	10	7	7	27	32	22	56	41	60	41	29	32	5	3	7	2	0	1	10	7	7	27	32	22	56	41	60	41	29	32	5	3	7	2	0	1	423988.44	460575.2	390627.62	803362.1	1198372.6	701072.06	1398071.2	1082248.9	1181286.2	848977.06	929436.25	852557.7	119688.11	73196.4	96740.39	14152.301	0.0	0.0	75887.125	111844.74	116331.25	112647.22	134515.22	125362.91	128391.49	101019.99	114618.42	91380.4	94441.195	97669.625	51659.715	57131.59	77247.69	0.0	0.0	0.0	
MAG107_contig_30_4482	"MAG107_contig_30_4482 rank: D; Glutathione-dependent formaldehyde-activating enzyme [PF04828.18] (db=pfam)"	"MAG107_contig_30_4482 rank: D; Glutathione-dependent formaldehyde-activating enzyme [PF04828.18] (db=pfam)"		139			"MAG107_contig_30_4482 rank: D; Glutathione-dependent formaldehyde-activating enzyme [PF04828.18] (db=pfam)"	1.0	0.999	7	163	163	163	3	3	5	4	1	2	13	20	15	15	8	6	2	0	1	18	21	21	3	3	5	4	1	2	13	20	15	15	8	6	2	0	1	18	21	21	3	3	5	4	1	2	13	20	15	15	8	6	2	0	1	18	21	21	167352.12	122262.69	188166.53	145757.6	107321.84	87893.766	410385.47	435821.22	396745.53	326892.66	294255.44	309520.78	51807.438	0.0	32597.236	844278.1	780208.06	1083898.8	103526.375	75739.69	116541.97	66769.805	0.0	0.0	141407.78	140858.78	128520.84	98597.57	124255.32	110205.15	33827.55	0.0	0.0	234058.28	218078.73	296918.56	
MAG107_contig_30_4483	MAG107_contig_30_4483 rank: E	MAG107_contig_30_4483 rank: E		81			MAG107_contig_30_4483 rank: E	0.9999	0.999	3	19	19	19	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	4	5	5	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	4	5	5	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	4	5	5	0.0	0.0	0.0	0.0	0.0	0.0	16846.797	31614.621	20728.568	0.0	0.0	0.0	0.0	0.0	0.0	27370.51	53681.82	54770.914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17681.527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24264.338	28215.314	30803.807	
MAG107_contig_30_4484	"MAG107_contig_30_4484 rank: D; Thioesterase superfamily [PF03061.26] (db=pfam)"	"MAG107_contig_30_4484 rank: D; Thioesterase superfamily [PF03061.26] (db=pfam)"		145			"MAG107_contig_30_4484 rank: D; Thioesterase superfamily [PF03061.26] (db=pfam)"	1.0	0.999	7	351	351	351	17	13	17	8	8	5	23	24	21	30	29	24	13	9	12	21	27	23	17	13	17	8	8	5	23	24	21	30	29	24	13	9	12	21	27	23	17	13	17	8	8	5	23	24	21	30	29	24	13	9	12	21	27	23	1500260.9	1176161.2	1427486.1	436020.9	391355.7	286052.4	1765429.6	1650041.2	1766333.6	1419675.0	1513908.6	1706449.9	440646.56	424643.25	470227.25	1394343.8	1382157.8	1448386.2	379301.84	334581.5	367718.3	255349.61	240118.89	252444.02	430053.84	408271.1	422875.38	356896.44	384069.1	411137.88	196784.36	193926.31	224723.77	338956.88	330432.6	318130.03	
MAG107_contig_30_4485	MAG107_contig_30_4485 rank: E	MAG107_contig_30_4485 rank: E		229			MAG107_contig_30_4485 rank: E	1.0	0.999	7	81	81	81	0	0	0	0	1	0	7	3	4	7	6	7	6	9	4	10	5	8	0	0	0	0	1	0	7	3	4	7	6	7	6	9	4	10	5	8	0	0	0	0	1	0	7	3	4	7	6	7	6	9	4	10	5	8	0.0	0.0	0.0	0.0	20600.688	0.0	59657.766	51418.137	64221.574	257558.77	190371.62	207460.75	168478.62	159608.19	205084.95	207509.64	162811.52	209438.47	0.0	0.0	0.0	0.0	0.0	0.0	51763.75	43133.594	53283.645	114498.78	130390.07	139971.75	115831.26	109577.14	135738.4	121779.86	114004.62	119492.09	
MAG107_contig_30_4486	MAG107_contig_30_4486 rank: E	MAG107_contig_30_4486 rank: E		210			MAG107_contig_30_4486 rank: E	1.0	0.999	3	26	26	26	0	0	0	1	0	0	2	2	3	3	0	2	0	0	0	6	4	2	0	0	0	1	0	0	2	2	3	3	0	2	0	0	0	6	4	2	0	0	0	1	0	0	2	2	3	3	0	2	0	0	0	6	4	2	0.0	0.0	0.0	5595.491	0.0	0.0	18516.719	42287.867	23178.441	29483.496	0.0	16166.049	0.0	0.0	0.0	95915.48	120107.484	90878.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24526.822	0.0	16513.05	0.0	0.0	0.0	0.0	0.0	45745.1	56624.87	52499.387	
MAG107_contig_30_4488	"MAG107_contig_30_4488 rank: C; uncharacterized protein (db=kegg)"	"MAG107_contig_30_4488 rank: C; uncharacterized protein (db=kegg)"		259			"MAG107_contig_30_4488 rank: C; uncharacterized protein (db=kegg)"	1.0	0.999	16	586	586	586	28	22	16	20	5	7	21	13	19	39	41	45	48	40	53	44	51	44	28	22	16	20	5	7	21	13	19	39	41	45	48	40	53	44	51	44	28	22	16	20	5	7	21	13	19	39	41	45	48	40	53	44	51	44	1840523.0	1667287.0	1258276.5	492982.12	319224.56	326222.16	411305.75	182521.81	662689.5	1599387.6	2219160.0	2031609.1	3305671.2	2750577.5	3608895.8	1937969.6	2047532.8	2721964.2	368638.16	341973.8	304594.38	157229.34	118011.96	121094.78	102102.11	71446.3	105160.65	283061.3	360932.72	334818.8	595266.4	565911.3	787359.94	349373.53	355384.06	489934.62	
MAG107_contig_30_4489	"MAG107_contig_30_4489 rank: C; uncharacterized protein (db=kegg)"	"MAG107_contig_30_4489 rank: C; uncharacterized protein (db=kegg)"		210			"MAG107_contig_30_4489 rank: C; uncharacterized protein (db=kegg)"	1.0	0.999	9	88	88	88	0	0	0	0	0	0	10	11	7	15	6	7	0	0	0	7	7	9	0	0	0	0	0	0	10	11	7	15	6	7	0	0	0	7	7	9	0	0	0	0	0	0	10	11	7	15	6	7	0	0	0	7	7	9	0.0	0.0	0.0	0.0	0.0	0.0	218541.25	208821.12	222554.56	235656.9	96110.13	46103.906	0.0	0.0	0.0	81419.07	92243.47	259662.73	0.0	0.0	0.0	0.0	0.0	0.0	93915.01	84850.75	83546.81	60844.605	89346.66	50632.68	0.0	0.0	0.0	52533.69	44080.438	65042.69	
MAG107_contig_30_449	"MAG107_contig_30_449 rank: C; rod shape-determining protein MreC (db=kegg)"	"MAG107_contig_30_449 rank: C; rod shape-determining protein MreC (db=kegg)"		285			"MAG107_contig_30_449 rank: C; rod shape-determining protein MreC (db=kegg)"	1.0	0.999	15	337	337	337	14	5	11	21	13	9	31	23	25	22	29	30	4	3	3	18	29	26	14	5	11	21	13	9	31	23	25	22	29	30	4	3	3	18	29	26	14	5	11	21	13	9	31	23	25	22	29	30	4	3	3	18	29	26	400438.56	348497.66	4597850.0	619037.75	426685.53	266044.75	7296490.0	7315427.0	6712989.0	2570621.5	3549672.2	1525068.2	47642.023	40385.605	320446.62	548414.7	578070.8	5687963.0	746292.3	801027.9	721305.3	831031.0	1000648.3	734774.25	550025.94	417079.22	643827.5	539294.6	598852.9	654248.56	0.0	473443.34	919818.44	477534.47	585560.5	701727.94	
MAG107_contig_30_4490	"MAG107_contig_30_4490 rank: C; transcriptional regulatory protein RtcR (db=kegg)"	"MAG107_contig_30_4490 rank: C; transcriptional regulatory protein RtcR (db=kegg)"		533			"MAG107_contig_30_4490 rank: C; transcriptional regulatory protein RtcR (db=kegg)"	1.0	0.999	24	224	224	224	1	0	0	0	1	1	25	24	17	31	27	23	1	0	0	23	20	13	1	0	0	0	1	1	25	24	17	31	27	23	1	0	0	23	20	13	1	0	0	0	1	1	25	24	17	31	27	23	1	0	0	23	20	13	0.0	0.0	0.0	0.0	39412.086	33983.785	381786.22	282510.8	341669.56	574053.56	473355.72	567829.2	17491.523	0.0	0.0	402751.06	368255.3	252107.14	0.0	0.0	0.0	0.0	0.0	0.0	66341.12	60075.234	70372.78	90290.484	97409.055	101274.01	0.0	0.0	0.0	72789.57	79355.77	61362.875	
MAG107_contig_30_4491	"MAG107_contig_30_4491 rank: C; ribonuclease Z [EC:3.1.26.11] (db=kegg)"	"MAG107_contig_30_4491 rank: C; ribonuclease Z [EC:3.1.26.11] (db=kegg)"		325			"MAG107_contig_30_4491 rank: C; ribonuclease Z [EC:3.1.26.11] (db=kegg)"	1.0	0.999	10	118	118	118	3	4	1	0	0	0	10	8	12	13	12	10	0	0	0	14	13	9	3	4	1	0	0	0	10	8	12	13	12	10	0	0	0	14	13	9	3	4	1	0	0	0	10	8	12	13	12	10	0	0	0	14	13	9	97511.97	59665.97	37080.082	0.0	0.0	0.0	123208.125	136153.53	146689.67	209546.95	404451.25	212017.92	0.0	0.0	0.0	300443.72	314852.38	623926.75	76809.984	0.0	0.0	0.0	0.0	0.0	49598.207	54441.07	57672.215	68532.23	77890.234	80596.516	0.0	0.0	0.0	101739.836	92372.375	100256.47	
MAG107_contig_30_4495	"MAG107_contig_30_4495 rank: C; tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8] (db=kegg)"	"MAG107_contig_30_4495 rank: C; tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8] (db=kegg)"		423			"MAG107_contig_30_4495 rank: C; tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8] (db=kegg)"	1.0	0.999	5	46	46	46	0	0	1	0	0	0	14	11	8	3	1	2	0	0	0	2	3	0	0	0	1	0	0	0	14	11	8	3	1	2	0	0	0	2	3	0	0	0	1	0	0	0	14	11	8	3	1	2	0	0	0	2	3	0	0.0	0.0	56436.266	0.0	0.0	0.0	49913.66	108121.06	83398.8	40447.043	20861.627	28893.23	0.0	0.0	0.0	24520.83	19037.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27540.818	34864.96	32323.414	22681.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
MAG107_contig_30_4497	"MAG107_contig_30_4497 rank: D; Family of unknown function (DUF6847) [PF20935.1] (db=pfam)"	"MAG107_contig_30_4497 rank: D; Family of unknown function (DUF6847) [PF20935.1] (db=pfam)"		153			"MAG107_contig_30_4497 rank: D; Family of unknown function (DUF6847) [PF20935.1] (db=pfam)"	1.0	0.999	7	262	262	262	11	6	12	0	0	0	3	7	10	22	19	25	16	21	30	20	26	22	11	6	12	0	0	0	3	7	10	22	19	25	16	21	30	20	26	22	11	6	12	0	0	0	3	7	10	22	19	25	16	21	30	20	26	22	1110763.5	970244.2	1102397.0	0.0	0.0	0.0	140805.2	74060.21	167381.77	926335.06	997772.6	1072404.8	1252099.2	1374699.5	1878336.4	873939.6	935826.8	901605.0	326868.88	276402.88	322780.94	0.0	0.0	0.0	69194.36	44561.04	80297.59	216645.34	273122.38	289781.53	278724.47	317818.94	415385.5	232775.75	246958.89	238018.11	
MAG107_contig_30_4499	"MAG107_contig_30_4499 rank: C; RNA 3'-terminal phosphate cyclase (ATP) [EC:6.5.1.4] (db=kegg)"	"MAG107_contig_30_4499 rank: C; RNA 3'-terminal phosphate cyclase (ATP) [EC:6.5.1.4] (db=kegg)"		348			"MAG107_contig_30_4499 rank: C; RNA 3'-terminal phosphate cyclase (ATP) [EC:6.5.1.4] (db=kegg)"	1.0	0.999	11	204	204	204	3	0	4	3	2	3	25	20	24	24	17	14	4	0	0	17	12	15	3	0	4	3	2	3	25	20	24	24	17	14	4	0	0	17	12	15	3	0	4	3	2	3	25	20	24	24	17	14	4	0	0	17	12	15	82041.03	0.0	125251.734	65805.66	390221.2	49649.2	336318.8	382399.6	377854.0	419342.22	334328.8	296664.2	52929.664	0.0	0.0	279924.88	179406.84	223312.3	58778.395	0.0	62047.21	63309.25	80517.05	0.0	57122.562	63144.504	61704.406	72398.445	63313.977	67158.25	84703.16	0.0	0.0	61932.617	50760.703	54948.387	
MAG107_contig_30_45	"MAG107_contig_30_45 rank: C; anthranilate synthase component II [EC:4.1.3.27] (db=kegg)"	"MAG107_contig_30_45 rank: C; anthranilate synthase component II [EC:4.1.3.27] (db=kegg)"		194			"MAG107_contig_30_45 rank: C; anthranilate synthase component II [EC:4.1.3.27] (db=kegg)"	1.0	0.999	6	397	397	397	14	10	9	9	1	1	11	10	16	28	31	26	14	17	15	54	47	62	14	10	9	9	1	1	11	10	16	28	31	26	14	17	15	54	47	62	14	10	9	9	1	1	11	10	16	28	31	26	14	17	15	54	47	62	2112643.5	2008494.9	1825794.8	399181.22	28982.207	169268.44	540290.4	574676.9	680431.56	1931763.2	1917986.1	1736467.4	699018.56	762908.8	850536.75	3418893.2	4250924.5	4684444.0	638854.56	606007.25	554351.44	152663.11	0.0	0.0	142294.81	160584.67	189235.48	543443.6	545773.44	477930.12	204461.92	237332.61	239797.89	1003549.6	1197204.0	1347082.5	
